id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
090384e7-72c0-47b9-8c07-5117dc9313d4	2024-03-01T22:40:10+00:00	1	beads	manual	pe	chl_small						
090384e7-72c0-47b9-8c07-5117dc9313d4	2024-03-01T22:40:10+00:00	2	synecho	manual	fsc_small	pe						
090384e7-72c0-47b9-8c07-5117dc9313d4	2024-03-01T22:40:10+00:00	3	croco	manual	pe	chl_small						
090384e7-72c0-47b9-8c07-5117dc9313d4	2024-03-01T22:40:10+00:00	4	prochloro	manual	fsc_small	chl_small						
090384e7-72c0-47b9-8c07-5117dc9313d4	2024-03-01T22:40:10+00:00	5	picoeuk	manual	fsc_small	chl_small						
54321d5a-f036-487c-bbfc-14af839910d3	2024-03-01T22:43:00+00:00	1	beads	manual	pe	chl_small						
54321d5a-f036-487c-bbfc-14af839910d3	2024-03-01T22:43:00+00:00	2	synecho	manual	fsc_small	pe						
54321d5a-f036-487c-bbfc-14af839910d3	2024-03-01T22:43:00+00:00	3	croco	manual	pe	chl_small						
54321d5a-f036-487c-bbfc-14af839910d3	2024-03-01T22:43:00+00:00	4	prochloro	manual	fsc_small	chl_small						
54321d5a-f036-487c-bbfc-14af839910d3	2024-03-01T22:43:00+00:00	5	picoeuk	manual	fsc_small	chl_small						
ac5137f4-61d7-4eac-a996-39341983151c	2024-03-01T22:58:11+00:00	1	beads	manual	pe	chl_small						
ac5137f4-61d7-4eac-a996-39341983151c	2024-03-01T22:58:11+00:00	2	synecho	manual	fsc_small	pe						
ac5137f4-61d7-4eac-a996-39341983151c	2024-03-01T22:58:11+00:00	3	croco	manual	pe	chl_small						
ac5137f4-61d7-4eac-a996-39341983151c	2024-03-01T22:58:11+00:00	4	prochloro	manual	fsc_small	chl_small						
ac5137f4-61d7-4eac-a996-39341983151c	2024-03-01T22:58:11+00:00	5	picoeuk	manual	fsc_small	chl_small						
db18a5f1-c281-4dc5-913e-8c032134f852	2024-03-01T23:04:59+00:00	1	beads	manual	pe	chl_small						
db18a5f1-c281-4dc5-913e-8c032134f852	2024-03-01T23:04:59+00:00	2	synecho	manual	fsc_small	pe						
db18a5f1-c281-4dc5-913e-8c032134f852	2024-03-01T23:04:59+00:00	3	croco	manual	pe	chl_small						
db18a5f1-c281-4dc5-913e-8c032134f852	2024-03-01T23:04:59+00:00	4	prochloro	manual	fsc_small	chl_small						
db18a5f1-c281-4dc5-913e-8c032134f852	2024-03-01T23:04:59+00:00	5	picoeuk	manual	fsc_small	chl_small						
